      Time         X         Y            Lon            Lat          Depth      Slip rate            SR1            SR2  Rigidity
      5.00    -30.00     10.00     137.106094      32.929131       8.843390       0.000000       0.000000       0.000000     39.02
      6.00    -30.00     10.00     137.106094      32.929131       8.843390       0.000000       0.000000       0.000000     39.02
      7.00    -30.00     10.00     137.106094      32.929131       8.843390       0.082630      -0.039050       0.072820     39.02
      8.00    -30.00     10.00     137.106094      32.929131       8.843390       0.103139      -0.042180       0.094120     39.02
      9.00    -30.00     10.00     137.106094      32.929131       8.843390       0.085687       0.029030       0.080620     39.02
     10.00    -30.00     10.00     137.106094      32.929131       8.843390       0.167696       0.156825       0.059395     39.02
     11.00    -30.00     10.00     137.106094      32.929131       8.843390       0.181975       0.170705       0.063045     39.02
     12.00    -30.00     10.00     137.106094      32.929131       8.843390       0.244656       0.217145       0.112715     39.02
     13.00    -30.00     10.00     137.106094      32.929131       8.843390       0.206170       0.179770       0.100940     39.02
     14.00    -30.00     10.00     137.106094      32.929131       8.843390       0.084195       0.048885      -0.068550     39.02
     15.00    -30.00     10.00     137.106094      32.929131       8.843390       0.219845       0.023550      -0.218580     39.02
     16.00    -30.00     10.00     137.106094      32.929131       8.843390       0.148413       0.050645      -0.139505     39.02
     17.00    -30.00     10.00     137.106094      32.929131       8.843390       0.089072      -0.012505       0.088190     39.02
     18.00    -30.00     10.00     137.106094      32.929131       8.843390       0.279964      -0.181625       0.213055     39.02
     19.00    -30.00     10.00     137.106094      32.929131       8.843390       0.148637      -0.073645       0.129110     39.02
     20.00    -30.00     10.00     137.106094      32.929131       8.843390       0.032008       0.024095      -0.021070     39.02
     21.00    -30.00     10.00     137.106094      32.929131       8.843390       0.038849      -0.010845      -0.037305     39.02
     22.00    -30.00     10.00     137.106094      32.929131       8.843390       0.000000       0.000000       0.000000     39.02
     23.00    -30.00     10.00     137.106094      32.929131       8.843390       0.000000       0.000000       0.000000     39.02
     24.00    -30.00     10.00     137.106094      32.929131       8.843390       0.000000       0.000000       0.000000     39.02
     25.00    -30.00     10.00     137.106094      32.929131       8.843390       0.000000       0.000000       0.000000     39.02
      1.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
      2.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
      3.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
      4.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
      5.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
      6.00    -25.00     10.00     137.053055      32.934738       8.843390       0.016170       0.008855      -0.013530     39.02
      7.00    -25.00     10.00     137.053055      32.934738       8.843390       0.068644      -0.048910       0.048165     39.02
      8.00    -25.00     10.00     137.053055      32.934738       8.843390       0.041653      -0.014760       0.038950     39.02
      9.00    -25.00     10.00     137.053055      32.934738       8.843390       0.156437       0.154710       0.023180     39.02
     10.00    -25.00     10.00     137.053055      32.934738       8.843390       0.325194       0.317620       0.069775     39.02
     11.00    -25.00     10.00     137.053055      32.934738       8.843390       0.246404       0.228220       0.092900     39.02
     12.00    -25.00     10.00     137.053055      32.934738       8.843390       0.251635       0.195565       0.158350     39.02
     13.00    -25.00     10.00     137.053055      32.934738       8.843390       0.196254       0.153495       0.122290     39.02
     14.00    -25.00     10.00     137.053055      32.934738       8.843390       0.063221       0.024045      -0.058470     39.02
     15.00    -25.00     10.00     137.053055      32.934738       8.843390       0.176848       0.018380      -0.175890     39.02
     16.00    -25.00     10.00     137.053055      32.934738       8.843390       0.166007       0.139670      -0.089725     39.02
     17.00    -25.00     10.00     137.053055      32.934738       8.843390       0.190882       0.159965       0.104150     39.02
     18.00    -25.00     10.00     137.053055      32.934738       8.843390       0.154324      -0.039980       0.149055     39.02
     19.00    -25.00     10.00     137.053055      32.934738       8.843390       0.029668       0.006875       0.028860     39.02
     20.00    -25.00     10.00     137.053055      32.934738       8.843390       0.072265       0.043890      -0.057410     39.02
     21.00    -25.00     10.00     137.053055      32.934738       8.843390       0.036070      -0.016740      -0.031950     39.02
     22.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
     23.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
     24.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
     25.00    -25.00     10.00     137.053055      32.934738       8.843390       0.000000       0.000000       0.000000     39.02
      1.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
      2.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
      3.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
      4.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
      5.00    -20.00     10.00     137.000000      32.940331       8.843390       0.076384      -0.053570       0.054450     39.02
      6.00    -20.00     10.00     137.000000      32.940331       8.843390       0.082918      -0.061210       0.055935     39.02
      7.00    -20.00     10.00     137.000000      32.940331       8.843390       0.045203      -0.016750       0.041985     39.02
      8.00    -20.00     10.00     137.000000      32.940331       8.843390       0.136674       0.118820      -0.067540     39.02
      9.00    -20.00     10.00     137.000000      32.940331       8.843390       0.314917       0.301750      -0.090110     39.02
     10.00    -20.00     10.00     137.000000      32.940331       8.843390       0.419060       0.418465       0.022325     39.02
     11.00    -20.00     10.00     137.000000      32.940331       8.843390       0.295651       0.279525       0.096310     39.02
     12.00    -20.00     10.00     137.000000      32.940331       8.843390       0.213485       0.148550       0.153325     39.02
     13.00    -20.00     10.00     137.000000      32.940331       8.843390       0.154731       0.088890       0.126650     39.02
     14.00    -20.00     10.00     137.000000      32.940331       8.843390       0.036885      -0.029505      -0.022135     39.02
     15.00    -20.00     10.00     137.000000      32.940331       8.843390       0.126286       0.011840      -0.125730     39.02
     16.00    -20.00     10.00     137.000000      32.940331       8.843390       0.219444       0.215945      -0.039030     39.02
     17.00    -20.00     10.00     137.000000      32.940331       8.843390       0.316614       0.295665       0.113255     39.02
     18.00    -20.00     10.00     137.000000      32.940331       8.843390       0.149344       0.109235       0.101840     39.02
     19.00    -20.00     10.00     137.000000      32.940331       8.843390       0.105488       0.105460      -0.002425     39.02
     20.00    -20.00     10.00     137.000000      32.940331       8.843390       0.097247       0.095490      -0.018405     39.02
     21.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
     22.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
     23.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
     24.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
     25.00    -20.00     10.00     137.000000      32.940331       8.843390       0.000000       0.000000       0.000000     39.02
      1.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
      2.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
      3.00    -15.00     10.00     136.946945      32.945900       8.843390       0.119409      -0.118965      -0.010285     39.02
      4.00    -15.00     10.00     136.946945      32.945900       8.843390       0.115393      -0.096730      -0.062920     39.02
      5.00    -15.00     10.00     136.946945      32.945900       8.843390       0.007028       0.006985       0.000780     39.02
      6.00    -15.00     10.00     136.946945      32.945900       8.843390       0.092812       0.059375       0.071335     39.02
      7.00    -15.00     10.00     136.946945      32.945900       8.843390       0.136991       0.136855      -0.006110     39.02
      8.00    -15.00     10.00     136.946945      32.945900       8.843390       0.313690       0.276365      -0.148405     39.02
      9.00    -15.00     10.00     136.946945      32.945900       8.843390       0.452035       0.410570      -0.189125     39.02
     10.00    -15.00     10.00     136.946945      32.945900       8.843390       0.447846       0.443645      -0.061200     39.02
     11.00    -15.00     10.00     136.946945      32.945900       8.843390       0.322632       0.317790       0.055685     39.02
     12.00    -15.00     10.00     136.946945      32.945900       8.843390       0.185226       0.158730       0.095465     39.02
     13.00    -15.00     10.00     136.946945      32.945900       8.843390       0.100277       0.004305       0.100185     39.02
     14.00    -15.00     10.00     136.946945      32.945900       8.843390       0.095195      -0.094655       0.010125     39.02
     15.00    -15.00     10.00     136.946945      32.945900       8.843390       0.105284      -0.005105      -0.105160     39.02
     16.00    -15.00     10.00     136.946945      32.945900       8.843390       0.181147       0.178435      -0.031225     39.02
     17.00    -15.00     10.00     136.946945      32.945900       8.843390       0.284358       0.278060       0.059515     39.02
     18.00    -15.00     10.00     136.946945      32.945900       8.843390       0.133720       0.131040       0.026640     39.02
     19.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
     20.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
     21.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
     22.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
     23.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
     24.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
     25.00    -15.00     10.00     136.946945      32.945900       8.843390       0.000000       0.000000       0.000000     39.02
      1.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
      2.00    -10.00     10.00     136.893875      32.951450       8.843390       0.075782      -0.028050       0.070400     39.02
      3.00    -10.00     10.00     136.893875      32.951450       8.843390       0.142408      -0.126240       0.065905     39.02
      4.00    -10.00     10.00     136.893875      32.951450       8.843390       0.164691      -0.081265      -0.143245     39.02
      5.00    -10.00     10.00     136.893875      32.951450       8.843390       0.144047       0.000785      -0.144045     39.02
      6.00    -10.00     10.00     136.893875      32.951450       8.843390       0.091227       0.089165      -0.019285     39.02
      7.00    -10.00     10.00     136.893875      32.951450       8.843390       0.232491       0.219680      -0.076110     39.02
      8.00    -10.00     10.00     136.893875      32.951450       8.843390       0.463691       0.414155      -0.208530     39.02
      9.00    -10.00     10.00     136.893875      32.951450       8.843390       0.584014       0.520760      -0.264350     39.02
     10.00    -10.00     10.00     136.893875      32.951450       8.843390       0.510903       0.489210      -0.147295     39.02
     11.00    -10.00     10.00     136.893875      32.951450       8.843390       0.342126       0.341780      -0.015380     39.02
     12.00    -10.00     10.00     136.893875      32.951450       8.843390       0.145287       0.143675       0.021580     39.02
     13.00    -10.00     10.00     136.893875      32.951450       8.843390       0.086547      -0.061460       0.060935     39.02
     14.00    -10.00     10.00     136.893875      32.951450       8.843390       0.141751      -0.140775      -0.016605     39.02
     15.00    -10.00     10.00     136.893875      32.951450       8.843390       0.139797      -0.039940      -0.133970     39.02
     16.00    -10.00     10.00     136.893875      32.951450       8.843390       0.126176       0.061110      -0.110390     39.02
     17.00    -10.00     10.00     136.893875      32.951450       8.843390       0.052141       0.041310      -0.031815     39.02
     18.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
     19.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
     20.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
     21.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
     22.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
     23.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
     24.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
     25.00    -10.00     10.00     136.893875      32.951450       8.843390       0.000000       0.000000       0.000000     39.02
      1.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
      2.00     -5.00     10.00     136.840805      32.956970       8.843390       0.102097      -0.017765       0.100540     39.02
      3.00     -5.00     10.00     136.840805      32.956970       8.843390       0.124274       0.015165       0.123345     39.02
      4.00     -5.00     10.00     136.840805      32.956970       8.843390       0.116744       0.065275      -0.096790     39.02
      5.00     -5.00     10.00     136.840805      32.956970       8.843390       0.216738      -0.009485      -0.216530     39.02
      6.00     -5.00     10.00     136.840805      32.956970       8.843390       0.154380       0.028720      -0.151685     39.02
      7.00     -5.00     10.00     136.840805      32.956970       8.843390       0.280296       0.230160      -0.159975     39.02
      8.00     -5.00     10.00     136.840805      32.956970       8.843390       0.534603       0.467940      -0.258520     39.02
      9.00     -5.00     10.00     136.840805      32.956970       8.843390       0.654377       0.576410      -0.309775     39.02
     10.00     -5.00     10.00     136.840805      32.956970       8.843390       0.565450       0.530120      -0.196740     39.02
     11.00     -5.00     10.00     136.840805      32.956970       8.843390       0.361937       0.350355      -0.090830     39.02
     12.00     -5.00     10.00     136.840805      32.956970       8.843390       0.149187       0.134795      -0.063930     39.02
     13.00     -5.00     10.00     136.840805      32.956970       8.843390       0.077389      -0.075355      -0.017625     39.02
     14.00     -5.00     10.00     136.840805      32.956970       8.843390       0.176604      -0.161365      -0.071765     39.02
     15.00     -5.00     10.00     136.840805      32.956970       8.843390       0.179484      -0.085345      -0.157895     39.02
     16.00     -5.00     10.00     136.840805      32.956970       8.843390       0.183823       0.013860      -0.183300     39.02
     17.00     -5.00     10.00     136.840805      32.956970       8.843390       0.089441       0.025515      -0.085725     39.02
     18.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
     19.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
     20.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
     21.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
     22.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
     23.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
     24.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
     25.00     -5.00     10.00     136.840805      32.956970       8.843390       0.000000       0.000000       0.000000     39.02
      1.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
      2.00      0.00     10.00     136.787735      32.962479       8.843390       0.160552      -0.007425       0.160380     39.02
      3.00      0.00     10.00     136.787735      32.962479       8.843390       0.279670       0.113935       0.255410     39.02
      4.00      0.00     10.00     136.787735      32.962479       8.843390       0.228801       0.212645       0.084450     39.02
      5.00      0.00     10.00     136.787735      32.962479       8.843390       0.152506       0.003060      -0.152475     39.02
      6.00      0.00     10.00     136.787735      32.962479       8.843390       0.248046      -0.067570      -0.238665     39.02
      7.00      0.00     10.00     136.787735      32.962479       8.843390       0.293752       0.154240      -0.250000     39.02
      8.00      0.00     10.00     136.787735      32.962479       8.843390       0.536519       0.452585      -0.288130     39.02
      9.00      0.00     10.00     136.787735      32.962479       8.843390       0.644732       0.560810      -0.318075     39.02
     10.00      0.00     10.00     136.787735      32.962479       8.843390       0.564454       0.520450      -0.218495     39.02
     11.00      0.00     10.00     136.787735      32.962479       8.843390       0.395652       0.360050      -0.164025     39.02
     12.00      0.00     10.00     136.787735      32.962479       8.843390       0.195962       0.144775      -0.132065     39.02
     13.00      0.00     10.00     136.787735      32.962479       8.843390       0.102215      -0.045930      -0.091315     39.02
     14.00      0.00     10.00     136.787735      32.962479       8.843390       0.192701      -0.155480      -0.113840     39.02
     15.00      0.00     10.00     136.787735      32.962479       8.843390       0.182361      -0.118250      -0.138825     39.02
     16.00      0.00     10.00     136.787735      32.962479       8.843390       0.172398       0.024245      -0.170685     39.02
     17.00      0.00     10.00     136.787735      32.962479       8.843390       0.097785       0.048960      -0.084645     39.02
     18.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
     19.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
     20.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
     21.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
     22.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
     23.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
     24.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
     25.00      0.00     10.00     136.787735      32.962479       8.843390       0.000000       0.000000       0.000000     39.02
      1.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
      2.00      5.00     10.00     136.734634      32.967949       8.843390       0.228363       0.001265       0.228360     39.02
      3.00      5.00     10.00     136.734634      32.967949       8.843390       0.414430       0.120220       0.396610     39.02
      4.00      5.00     10.00     136.734634      32.967949       8.843390       0.352973       0.203280       0.288560     39.02
      5.00      5.00     10.00     136.734634      32.967949       8.843390       0.014156      -0.014005      -0.002065     39.02
      6.00      5.00     10.00     136.734634      32.967949       8.843390       0.293573      -0.103655      -0.274665     39.02
      7.00      5.00     10.00     136.734634      32.967949       8.843390       0.347189       0.083695      -0.336950     39.02
      8.00      5.00     10.00     136.734634      32.967949       8.843390       0.452575       0.351035      -0.285655     39.02
      9.00      5.00     10.00     136.734634      32.967949       8.843390       0.530417       0.463280      -0.258290     39.02
     10.00      5.00     10.00     136.734634      32.967949       8.843390       0.499889       0.459415      -0.197045     39.02
     11.00      5.00     10.00     136.734634      32.967949       8.843390       0.380953       0.328940      -0.192155     39.02
     12.00      5.00     10.00     136.734634      32.967949       8.843390       0.238593       0.144630      -0.189760     39.02
     13.00      5.00     10.00     136.734634      32.967949       8.843390       0.166435       0.034285      -0.162865     39.02
     14.00      5.00     10.00     136.734634      32.967949       8.843390       0.154590      -0.095670      -0.121430     39.02
     15.00      5.00     10.00     136.734634      32.967949       8.843390       0.122585      -0.104805      -0.063585     39.02
     16.00      5.00     10.00     136.734634      32.967949       8.843390       0.076127       0.058105      -0.049185     39.02
     17.00      5.00     10.00     136.734634      32.967949       8.843390       0.071763       0.068085      -0.022680     39.02
     18.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
     19.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
     20.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
     21.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
     22.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
     23.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
     24.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
     25.00      5.00     10.00     136.734634      32.967949       8.843390       0.000000       0.000000       0.000000     39.02
      1.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
      2.00     10.00     10.00     136.681549      32.973412       8.843390       0.229783      -0.037785       0.226655     39.02
      3.00     10.00     10.00     136.681549      32.973412       8.843390       0.390219      -0.028660       0.389165     39.02
      4.00     10.00     10.00     136.681549      32.973412       8.843390       0.380765       0.088470       0.370345     39.02
      5.00     10.00     10.00     136.681549      32.973412       8.843390       0.146723       0.047225       0.138915     39.02
      6.00     10.00     10.00     136.681549      32.973412       8.843390       0.281769      -0.078475      -0.270620     39.02
      7.00     10.00     10.00     136.681549      32.973412       8.843390       0.390256      -0.002890      -0.390245     39.02
      8.00     10.00     10.00     136.681549      32.973412       8.843390       0.323021       0.206945      -0.248025     39.02
      9.00     10.00     10.00     136.681549      32.973412       8.843390       0.320904       0.298150      -0.118685     39.02
     10.00     10.00     10.00     136.681549      32.973412       8.843390       0.343017       0.324360      -0.111585     39.02
     11.00     10.00     10.00     136.681549      32.973412       8.843390       0.342364       0.289550      -0.182685     39.02
     12.00     10.00     10.00     136.681549      32.973412       8.843390       0.257982       0.132585      -0.221305     39.02
     13.00     10.00     10.00     136.681549      32.973412       8.843390       0.224334       0.095450      -0.203015     39.02
     14.00     10.00     10.00     136.681549      32.973412       8.843390       0.103328      -0.010910      -0.102750     39.02
     15.00     10.00     10.00     136.681549      32.973412       8.843390       0.079882      -0.070530       0.037505     39.02
     16.00     10.00     10.00     136.681549      32.973412       8.843390       0.102239       0.043655       0.092450     39.02
     17.00     10.00     10.00     136.681549      32.973412       8.843390       0.058991       0.043560       0.039780     39.02
     18.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
     19.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
     20.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
     21.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
     22.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
     23.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
     24.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
     25.00     10.00     10.00     136.681549      32.973412       8.843390       0.000000       0.000000       0.000000     39.02
      1.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
      2.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
      3.00     15.00     10.00     136.628448      32.978840       8.843390       0.082505      -0.016170       0.080905     39.02
      4.00     15.00     10.00     136.628448      32.978840       8.843390       0.215992       0.014270       0.215520     39.02
      5.00     15.00     10.00     136.628448      32.978840       8.843390       0.175513       0.056325       0.166230     39.02
      6.00     15.00     10.00     136.628448      32.978840       8.843390       0.186452      -0.030075      -0.184010     39.02
      7.00     15.00     10.00     136.628448      32.978840       8.843390       0.318980      -0.031355      -0.317435     39.02
      8.00     15.00     10.00     136.628448      32.978840       8.843390       0.186748       0.088410      -0.164495     39.02
      9.00     15.00     10.00     136.628448      32.978840       8.843390       0.123551       0.123350       0.007050     39.02
     10.00     15.00     10.00     136.628448      32.978840       8.843390       0.154241       0.153075      -0.018930     39.02
     11.00     15.00     10.00     136.628448      32.978840       8.843390       0.208106       0.175930      -0.111160     39.02
     12.00     15.00     10.00     136.628448      32.978840       8.843390       0.195742       0.104995      -0.165200     39.02
     13.00     15.00     10.00     136.628448      32.978840       8.843390       0.203483       0.098760      -0.177910     39.02
     14.00     15.00     10.00     136.628448      32.978840       8.843390       0.060604       0.014575      -0.058825     39.02
     15.00     15.00     10.00     136.628448      32.978840       8.843390       0.100472      -0.050540       0.086835     39.02
     16.00     15.00     10.00     136.628448      32.978840       8.843390       0.128088       0.040415       0.121545     39.02
     17.00     15.00     10.00     136.628448      32.978840       8.843390       0.066549       0.019975       0.063480     39.02
     18.00     15.00     10.00     136.628448      32.978840       8.843390       0.022213      -0.017640       0.013500     39.02
     19.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
     20.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
     21.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
     22.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
     23.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
     24.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
     25.00     15.00     10.00     136.628448      32.978840       8.843390       0.000000       0.000000       0.000000     39.02
      1.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
      2.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
      3.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
      4.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
      5.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
      6.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
      7.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
      8.00    -35.00     15.00     137.153854      32.888241       5.765080       0.090410       0.013640       0.089375     39.02
      9.00    -35.00     15.00     137.153854      32.888241       5.765080       0.095095       0.087995       0.036055     39.02
     10.00    -35.00     15.00     137.153854      32.888241       5.765080       0.144519       0.134475      -0.052935     39.02
     11.00    -35.00     15.00     137.153854      32.888241       5.765080       0.124639       0.111335       0.056030     39.02
     12.00    -35.00     15.00     137.153854      32.888241       5.765080       0.086907      -0.033680       0.080115     39.02
     13.00    -35.00     15.00     137.153854      32.888241       5.765080       0.075071       0.036795       0.065435     39.02
     14.00    -35.00     15.00     137.153854      32.888241       5.765080       0.112699       0.098040      -0.055580     39.02
     15.00    -35.00     15.00     137.153854      32.888241       5.765080       0.159037       0.010200      -0.158710     39.02
     16.00    -35.00     15.00     137.153854      32.888241       5.765080       0.117503       0.021060      -0.115600     39.02
     17.00    -35.00     15.00     137.153854      32.888241       5.765080       0.082710       0.048205       0.067210     39.02
     18.00    -35.00     15.00     137.153854      32.888241       5.765080       0.155738       0.055600       0.145475     39.02
     19.00    -35.00     15.00     137.153854      32.888241       5.765080       0.089715       0.088880      -0.012210     39.02
     20.00    -35.00     15.00     137.153854      32.888241       5.765080       0.175820       0.145305      -0.098990     39.02
     21.00    -35.00     15.00     137.153854      32.888241       5.765080       0.087508       0.076950      -0.041670     39.02
     22.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
     23.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
     24.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
     25.00    -35.00     15.00     137.153854      32.888241       5.765080       0.000000       0.000000       0.000000     39.02
      1.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
      2.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
      3.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
      4.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
      5.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
      6.00    -30.00     15.00     137.100845      32.893879       5.765080       0.000000       0.000000       0.000000     39.02
      7.00    -30.00     15.00     137.100845      32.893879       5.765080       0.133312       0.107195       0.079255     39.02
      8.00    -30.00     15.00     137.100845      32.893879       5.765080       0.234357       0.186430       0.142010     39.02
      9.00    -30.00     15.00     137.100845      32.893879       5.765080       0.275810       0.273110       0.038495     39.02
     10.00    -30.00     15.00     137.100845      32.893879       5.765080       0.263195       0.261920       0.025875     39.02
     11.00    -30.00     15.00     137.100845      32.893879       5.765080       0.168211       0.110570       0.126765     39.02
     12.00    -30.00     15.00     137.100845      32.893879       5.765080       0.122339       0.017120       0.121135     39.02
     13.00    -30.00     15.00     137.100845      32.893879       5.765080       0.134914       0.109675       0.078570     39.02
     14.00    -30.00     15.00     137.100845      32.893879       5.765080       0.134650       0.098085      -0.092250     39.02
     15.00    -30.00     15.00     137.100845      32.893879       5.765080       0.200430       0.008020      -0.200270     39.02
     16.00    -30.00     15.00     137.100845      32.893879       5.765080       0.113366       0.057255      -0.097845     39.02
     17.00    -30.00     15.00     137.100845      32.893879       5.765080       0.190893       0.153115       0.114000     39.02
     18.00    -30.00     15.00     137.100845      32.893879       5.765080       0.241316       0.202950       0.130555     39.02
